GeneralFeedbackID,ID,Content
14696997,4,giá rẻ sp ok nên hay mua dùm cho
13353990,0,giao hàng đúng thời gian
13353990,1,sản phẩm tốt
13353990,2,mình xài 970 evo đc 3 năm nay upgrade
13353990,3,con cũ vẫn xài ổn
14874880,0,hàng đóng gói kĩ càng chắc chắn
14874880,1,xài tốt cảm ơn shop nhé
12695500,0,sản phẩm đúng như qc
12695500,1,chất lượng tốt
17931309,0,tốc độ ổn định
17931309,1,không quá nóng
16839828,0,không có ốc đi kèm làm sao gắn vô đây ta?
17091664,0,hàng xài ổn định
17091664,1,đủ dung lượng
15210754,0,hàng đúng và đủ
15210754,1,tốc độ đã test đạt gần 3
15210754,2,3 gbs read write
17293983,0,gan vao macprov15 chay qua ok
15078501,0,giao hàng nhanh chính hãng lần sau sẽ tiếp tục ủng hộ ạ
12738856,0,sản phẩm giao nhanh
12738856,1,nhìn chung giống với quảng cáo và không có gì để chê
2398970,0,hàng về lần này box tiếng anh
2398970,1,tốc độ rất tốt thua mỗi dòng pro
2398970,2,lỡ gắn vào máy rồi nên ko chụp được hình
2398970,3,cơ bản là nó y như hình minh họa
2398970,4,bé tí bằng 1 ngón tay thôi
15245653,0,hãng chính hãng
15245653,1,chất lượng ok
16612463,0,good
6363313,0,hàng tốt đã check tốc độ và số seri bằng phần mềm của samsung thấy chính xác
8020939,0,mình xài cả năm giờ mới đánh giá
8020939,1,ổ cứng samsung thì chất lượng quá ổn rồi
13038043,0,thats great ! fast delivery
12887999,0,giao hàng nhanh
12887999,1,sản phẩm ok
14095479,0,hàng tuyển
14291566,0,xài tốt
7339788,0,tạm cho 5 vì thương hiệu của sp
7339788,1,ok hay không thì phải dùng và trải nghiệm thêm
10939864,0,giao hàng super nhanh!! hàng đúng mô tả!!! 5
11867996,0,giao hàng nhanh
11867996,1,chạy ổn định
3499006,0,máy macbook air nhận được ổ cứng đầy đủ dung lượng
3499006,1,nhưng phải mua thêm adapter 250k mới gắn vừa ngàm của máy mac
12310331,0,good
8649133,0,sản phẩm chuẩn samsung
8649133,1,nguyên seal
6975338,0,sản phẩm chính hãng
6975338,1,tốc độ rất nhanh
3409461,0,rất tốt nhé các bạn
3409461,1,không đủ tiền mua chính hãng thì mua bản nhập khẩu vẫn rất ok nhé
3236936,0,sao mình setup samsung magician thì không hiện thông tin? nhờ shop kiểm tra liên lạc thế nào vậy?
2932367,0,sản phẩm tốt vượt mong đợi
2932367,1,tốc độ ổ cứng nhanh
2932367,2,sản phẩm chính hãng mình sẽ ủng hộ shop
3376168,0,tiki đóng gói cẩn thận
3376168,1,tôi hài lòng với sản phẩm nhận được
3311564,0,sản phẩm được giao giống miêu tả
3311564,1,chất lượng tốt
2496392,0,tốc độ nhanh
2496392,1,mình dùng load texture và asset 3d nên load tốt
2496392,2,tốc độ read 3
2496392,3,5gb
2496392,4,write 3
2496392,5,5gb
18312046,0,hàng chánh hãng
18312046,1,mới 100
18312046,2,giá hợp lý
18769059,0,tốc độ cao hơn hdd sẵn có trong ps4
18769059,1,dùng để lưu trữ game và truy xuất thì tốc độ nhanh hơn nhiều
18769059,2,không còn phải đợi lâu mỗi khi load game
5491889,0,tốc độ phản hồi của máy nhanh lên đáng kể giá rẻ so với dung lượng lớn và có dram so với các sản phẩm cùng mức giá ổ chỉ có một chip nand flash
5491889,1,không nên sử dụng cho mục đích ghi và xoá nhiều lần giảm tuổi thọ ssd tốc độ chậm hơn nhiều so với dòng pro hay evo rẻ mà
5491889,2,không đòi hỏi đc ? nên sử dụng cho văn phòng
5491889,3,hay bạn cần một boot drive cho hệ điều hành và nơi lưu trữ dữ liệu sử dụng thường xuyên thì ssd này là phù hợp
19351080,0,tốc độ ok
19351080,1,nhưng còn chất lượng thì chờ sử dụng đã
14648114,0,hàng chính hãng
14648114,1,nguyên seal
14648114,2,tốc độ sát với công bố của hãng
14648114,3,dễ dàng cài đặt
14648114,4,trải nghiệm sự mượt mà
18080057,0,chưa biết dùng sau này thế nào
18080057,1,nhưng hiện tại thì ổn
18080057,2,hi vọng không có vấn đề gì xảy ra
14227029,0,ổ cứng rất tốt
14227029,1,đã đùng đc 2 tháng
12971069,0,giao hàng tikinow rất nhanh
12971069,1,giá ổn
12971069,2,chất lượng
18426263,0,săn phẩm mới 100
18426263,1,cảm nhận ban đầu thấy chất lượng sp ok
19545790,0,sản phẩm chính hãng
19545790,1,giao hàng nhanh
10101809,0,hàng nguyên tem
10101809,1,mẫu mã đẹp
10101809,2,shop giao hàng rất nhanh
10101809,3,cực kỳ hài lòng shop
19458873,0,great great great great great great
14914834,0,hàng hóa giao nhanh chóng
14914834,1,đóng gói rất chắc chắn và cứng cáp
14914834,2,hàng hoá đúng như quảng cáo
14914834,3,chất lượng ok
15117530,0,giao nhanh hỏa tốc
15117530,1,hàng nguyên seal
15117530,2,sp của samsung thì khỏi phải bàn ròi
15117530,3,tuyệt vời! tks tiki shop!
13779990,0,sản phẩm đến rất nhanh hoạt động tốt
14501558,0,hàng k hiểu sao cứ ọp ẹp
14501558,1,k có dây tín hiệu phải tự đi mua
14501558,2,đợi dùng 1 thời gian mới đánh giá chất lượng được
14501558,3,giao hàng nhanh
18776590,0,giao hàng nhanh
18776590,1,ổ cứng đúng như quảng cáo
15798826,0,shop tư vấn nhiệt tình
15798826,1,ổ 950
15798826,2,nhìn chắc chắn mn nếu sài ổ cứng di động thì mua thêm box nữa nha
14690675,0,sản phẩm xài tốt
14690675,1,thấy giá cũng rẻ
14690675,2,đóng gói kỹ
14690675,3,giao hàng ko nhanh cũng ko chậm
17790582,0,sản phẩm đúng mô tả
17790582,1,tốc độ cải thiện rõ
17790582,2,nên mua nha mn
5632938,0,chất lượng không có gì phải bàn nhưng có 1 điểm trừ là loại này không hỗ trợ khay lắp ổ cứng đi kèm nên ai dùng case cũ nên chú ý
18121405,0,sản phẩm ok
15567674,0,nhận hàng nhanh
15567674,1,đúng sản phẩm
15567674,2,đang chạy test thử nên để xem sao
15567674,3,nhưng vẫn ủng hộ 5sao
12675722,0,ổ cứng giá rẻ
12675722,1,sài tốt
12675722,2,còn nguyên seal
12675722,3,shipper giao hàng không gọi được cho mình nhưng vẫn giao đúng nhà
12675722,4,cám ơn anh shipper
11709805,0,sản phẩm đúng chất lượng
8438426,0,cắm vào máy không nhận
8438426,1,nhờ tiki hướng dẫn bảo hành
18288992,0,sp rất ok
18288992,1,mua đây uy tín
14385489,0,thời gian chuẩn bị và giao hàng nhanh
14385489,1,hàng đúng chính hãng
17582594,0,hàng nguyên seal
17582594,1,chất lượng tốt
13169744,0,hàng xịn siêu đẹp
15669562,0,tôi chưa nhận được hóa đơn của đơn hàng này
17979533,0,ổn
17494169,0,sp rất ok
16426217,0,hàng xịn
16426217,1,khỏi nói nhiều!
15431181,0,hàng đẹp
15431181,1,giao nhanh
15431181,2,đóng gói cẩn thận
12990175,0,xài quá ổn
12990175,1,con laptop ghẻ thay cái ssd vô như lột xác hoàn toàn
15326718,0,giao nhanh
15326718,1,đóng gói tốt
15326718,2,sp đẹp
10254863,0,bình thường
10254863,1,không sẵn cáp nên hơi bất tiện
10254863,2,cửa hàng lẽ ra nên có option mua thêm cáp
13079241,0,giao nhanh
13079241,1,sp y hình
15044949,0,ship nhanh
15044949,1,chất lượng tốt
15737845,0,sản phẩm ok
13404212,0,sản phẩm đúng mo tả
13404212,1,nguyên seal
13404212,2,tks shop
13021978,0,giao nhanh
13021978,1,đóng gói kỹ càng
13021978,2,sản phẩm tốt
13268422,0,giao hàng nhanh
13268422,1,sản phẩm còn nguyên seal
6003850,0,nhận hàng nhanh đóng gói cẩn thận phải dùng một thời gian mới đánh giá được chất lượng
6003850,1,chấm 4 sao nhé
13426264,0,samsung thì ko cần phải bàn
10480832,0,hàng lỗi
10480832,1,đã thử mua nhiều cái rồi
10480832,2,nhận viên làm việc lâu
13415712,0,giá hợp lí
13415712,1,giao hàng nhanh
12983875,0,sản phẩm đúng như mong đợi
13377907,0,sp tốt
12926627,0,ok
10358678,0,fast ssd and fast delivery
10358678,1,thank you
8737986,0,mua được 2 tháng
8737986,1,không có lỗi lầm gì cả
9869619,0,sản phẩm đóng gói cẩn thận
12316012,0,ok
10078750,0,chất lượng
10078750,1,đẹp
11683043,0,ok
5396670,1,đã mua nhiều từ nhà bán cám ơn shop lagihitech
6005215,0,giá cả hợp lý
6005215,1,giao hàng nhanh chóng
6005215,2,đúng hẹn
10038575,0,hàng tốt
10471365,0,good
10349384,0,ok
9883534,0,ok
9328437,0,ok
9043033,0,good
6348113,0,giao hàng nhanh
6348113,1,sử dụng tốt
7645011,0,good
19665567,0,tốc độ chuẩn cao bảo hành dài hạn
14902173,0,hieu qua kinh ngac
14902173,1,read 6717mbs
14902173,2,write 4989mbs
17919908,0,khá ổn
17491635,0,good
16640434,0,ok
9807490,0,hàng jing đét
9807490,1,chất lượng cao
19366231,0,ổ cứng nóng
19366231,1,đã mua cái tản nhiệt orico gắn vào
19366231,2,k xé tem thì vẫn xuống đc 4547 độ
19366231,4,nếu bóc tem bh chắc xuống 40 độ
19366231,5,khuyến nghị mn mua thêm cái tản nhiệt cho dòng ssd m2 này
19366231,6,kẻo có ngày mất dữ liệu vì quá nóng
14739475,0,chip nhớ từ samsung thì chất lượng miễn bàn rồi
14739475,1,hàng chính hãng
14739475,2,gói hàng bị móp
14739475,4,0 nên dự kiến tốc độ bằng 12
19221899,0,ssd m2 tốc độ nhanh hơn 67 lần ssd sata 3 thông thường
19221899,1,dùng rất thích khởi động vào win11 trong 8s
19221899,2,hàng của samsung có tiếng xưa giờ rồi
19269366,0,sản phẩm nguyên box nguyên seal
19269366,1,đóng gói và giao hàng nhanh
17156940,0,giao hàng đóng gói cẩn thận
17156940,1,hàng mới tinh
17156940,2,cắm test thì thông số chuẩn như nsx
17156940,3,còn lại phải test vài ngày mới biết được
19462237,0,hàng shop luôn chuẩn
19462237,1,thailan vui
19462237,2,china là buồn luôn kk
19462237,3,mỗi lần đặt hàng luôn uy tín sẽ ủng hộ tiếp
18125199,0,tốc độ đọc ghi ổ samsung là quá ổn
18125199,1,giao hàng nhanh và đóng gói cẩn thận như mọi khi
18984262,0,giao hàng nhanh!! chưa sử dụng nên chưa biết có tốt hay ko
18984262,1,mong là ổn định
18283153,0,tốc độ xấp xĩ với phần mô tả nhé
18283153,1,nhiệt độ thì loanh quanh 50 không có tản nhiệt
18283153,2,chạy vẫn tốt
18283153,3,hy vọng dùng lâu dài ổn
12701744,0,hàng hóa mua nhưng xuất hoa đơn quá lâu
12701744,1,gợi đinệ hỏi hóa đơn hơn đi ăn xin
12701744,2,nên các cty mà mua thì nên coi lại gọi trực tiệp tới cty để báo xuất hoa đơn nhưng lại kêu ko hỗ trợ
12701744,3,nói chung la nếu mua cho cty cần hoa đơn thì ra cửa hàng mà mua cho nhanh
19122609,0,hàng chính hãng giao nhanh
19122609,1,có samsung data migration chuyển hệ điều hành vài nốt nhạc
8658101,0,giao hàng nhanh hơn 1 ngày là nhận được hàng
8658101,1,sản phẩm đúng chất lượng như samsung công bố
19846603,0,sản phẩm rất nhiều hữu ích
19694075,0,lắp đặt
19694075,1,chuyển os từ ổ cũ sang dễ dàng
19694075,2,nhanh chóng
18068633,0,giao hàng nhanh
18068633,1,đóng gói cẩn thận
18068633,2,hàng còn nguyên seal
18068633,3,ngoại quan ổn
17910472,0,giao hàng nhanh
17910472,1,chất lượng tốt
17910472,2,hơi đáng tiếc là ko đi kèm ốc bắt vào main
17910472,3,may mà main mình có miếng chắn
17910472,4,chứ ko thì cả 1 vấn đề
9975595,0,sản phẩm đóng gói đẹp
9975595,1,giao hàng cực nhanh
9975595,2,order tối
9975595,3,đến trưa hôm sau nhận được hàng
9975595,4,chất lượng để thử mới biết
13537484,0,hàng chính hãng
13537484,1,giá tốt lắm nha
13537484,2,giao nhanh lắm
19601716,0,ổ tốt
19601716,1,tốc độ cao
19601716,2,giá cả hợp lý
5036431,0,lại thêm 1 lần nữa bán hàng không chịu xuất hoá đơn vat giao kèm đơn hàng
5036431,1,dù đã nhập thông tin đầy đủ lúc đặt hàng
5036431,2,gọi cho cskh thì nhận được câu trả lời là chờ 14 ngày không thấy thì gọi lại
5036431,3,1 cho kiểu cskh rất thiếu trách nhiệm sai luật
5036431,4,vì giao hàng không kèm hoá đơn vat mà phải bắt khách hàng đi đòi
19546917,0,dùng khá ổn đã mua nhiều lần
13234042,0,lúc đầu mua về chưa vào bios để chỉnh tốc độ chỉ lên được 700 tới 800
13234042,1,vào bios chỉnh phát thì tốc độ lên được như trong hình
19643416,0,tốc độ cao
2738071,0,giao hàng nhanh
2738071,1,đúng hẹn 1 ngày
2738071,2,đóng gói kỹ lưỡng
2738071,3,chưa xài thử nhưng test qua phần mềm của samsung thấy ok
2738071,4,đã mua hàng của lưu trữ saig gòn nhiều lần
2738071,5,nói chung là rất ok
14100979,0,giao nhanh
14100979,1,2 hôm là nhận được hàng luôn
14100979,2,sản phẩm nguyên seal
14100979,3,đóng gói cẩn thận
2267768,0,đặt hàng tối 255 mà sáng 275 đã nhận được rồi
2267768,1,đây là lần thứ 2 mua ssd từ nhà bán hàng lưu trữ sài gòn
2267768,2,tất cả đều hài lòng
2267768,3,box nhận được là bản tiếng anh sản xuất tại china
2267768,4,ngày sản xuất khá mới 0942019
2267768,5,box nguyên seal
2267768,6,trông rất mới
2267768,7,phần mềm sámung magician nhận ổ chính hãng
2267768,8,tốc độ và dung lượng như quảng cáo
2267768,10,không như ssd 860 evo mua lần trước mua hiện cảnh báo về tương thích rapid mode với amd chipset trong phần mềm samsung magician
2424357,0,sản phẩm có ngày xuất xưởng là 072019
2424357,1,nghĩa là rất mới
2424357,2,hiệu năng ổ cứng như mong đợi
2424357,3,hoàn toàn hài lòng về chất lượng
2424357,4,đóng gói và thời gian giao hàng
2424357,5,tuy nhiên yêu cầu xuất hóa đơn vat thì vẫn chưa xử lý dù đã nhiều lần liên hệ với tổng đài!
17001251,0,sản phẩm trước mắt rất đẹp nhưng mình chưa thử vẫn cho shop 5
2504403,0,samsung 970 evo 500gb có hiệu suất ở các nội dung 4k không quá nổi bật như phiên bản pro thậm chí là có phần thua thiệt một số sản phẩm khác
2504403,1,nhưng với phân khúc mà sản phẩm này hướng đến thì hiệu suất của nó vẫn ở một đẳng cấp hoàn toàn khác so với các dòng sản phẩm nvme m
2504403,2,2 ssd tầm trung và phổ thông
18588855,0,đóng gói cẩn thận
18588855,1,hàng đẹp
18588855,2,shipper dễ thương
16063002,0,ssd sài rất tốt
16063002,1,mở win siêu nhanh
16063002,2,cảm ơn shop
16063002,3,giao hàng rất nhanh
17187170,0,đã nhận được hàng
17187170,1,đóng gói cẩn thận
18616638,0,good
12887331,0,dịch nên giao hàng có hơi lâu
12887331,1,nhưng vẫn có thể hối thúc nhờ tiki hỗ trợ giao sớm vì cần gấp
13092257,0,giao nhanh
13092257,1,nhưng mình ko check đk bảo hành sp
13092257,2,app samsung vẫn nhận đầy đủ mà check sezi bh ko ra
15246718,0,đắt nó sắt ra miếng
15246718,1,giao hàng chậm mấy hôm nhưng dó thời tiết mứa
15246718,2,mong tiki cố gắng khắc phục
5136676,0,gửi hàng kém chất lượng
5136676,1,không kiểm tra trước khi gửi hàng
18041749,0,giao hàng nhanh
18041749,1,cẩn thận
18041749,2,sản phẩm tốt
5999579,0,hàng nguyên seal
5999579,1,made in thailand
5999579,2,chất lượng ok
5999579,3,dùng phần mềm samsung magician kiểm tra báo thấy genuine
5999579,4,tks e chủ shop
18928572,0,niceee
5208493,0,xài ổn
5208493,1,check phần mềm thấy chính hiệu samsung nhưng mua từ tháng 6 đến giờ đã 4 tháng vẫn chưa có hóa đơn
5208493,2,nhà bán lại yêu cầu hóa đơn để bảo hành
5208493,3,đề nghị tiki giải quyết thắc mắc
14004412,0,tệ hại
14004412,1,tốt nhất nên tránh xa shop này
14004412,2,bên tiki cũng tiếp tay chặn cả mail của khách
14004412,3,thốt nát
18855290,0,gud
2398869,0,đơn hàng mình đã nhận sau 1 tháng đặt hàng từ 227 đến 228
2398869,1,đơn hàng bị quên
2398869,2,mình phải gọi điện cho hỗ trợ lần 1 thì họ xin lỗi xong cũng ko mail hay báo lại thời gian giao hàng để mình được biết dù chỉ là thời gian dự kiến
2398869,3,sau 3 ngày mình gọi lần 2 thì họ hỗ trợ báo đã báo bên tiếp nhận và cũng ko biết đc khi nào
